2021-11-19;Arp Frique & Family - Super-Sonic Superlong Night To Remember Set;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-19;EUT;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-19;Motorama;Paradiso;Amsterdam;Paradiso;Motorama;Rock;0;0;2021-11-07
2021-11-19;Super-Sonic Jazz Festival - Friday;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-19;Bachs Hohe Messe;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-19;Danny Vera;TivoliVredenburg;Utrecht;TivoliVredenburg;Danny Vera;Misc;0;0;2021-11-07
2021-11-19;Gratis Lunchpauzeconcert;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-19;Lucas Hamming;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-19;Maarten van Rossem over de Geopolitiek - College 1;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-19;PANN;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-09
2021-11-19;The Dears;TivoliVredenburg;Utrecht;TivoliVredenburg;The Dears;Rock;0;0;2021-11-07
2021-11-19;Zer00's Heroes;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-20;Ignition;De Helling;Utrecht;De Helling;Ignition;Hard Rock;0;0;2021-11-07
2021-11-20;Only Seven Left;De Vorstin;Hilversum;De Vorstin;Only Seven Left;Pop;0;0;2021-11-07
2021-11-20;FEUERENGEL - A Tribute To Rammstein;Fluor;Amersfoort;Fluor;;;0;0;2021-11-09
2021-11-20;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;Blikvangers;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;Cero Ismael;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;Ir Sais;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;RADAR - Go Fishing!;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;RADAR - Silver Lake;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-20;Six60;Melkweg;Amsterdam;Melkweg;Six60;New Zealand;0;0;2021-11-07
2021-11-20;Adamlar;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-20;Kandace Springs;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-20;Ms. Jones;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-20;Super-Sonic Jazz Festival - Saturday;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-20;Club Fluxus - Trio Napolov | Fridman | Sandee;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
